#,ID,CompanyName,TradeName,Address1,Address2,PostCode,City,Province,Region,Country,Language,Phone,Fax,Mobile,Email,Website,NationalID,NationalIdentificationTypeCodeDescription,NationalIDIsVat,InternationalCode01,InternationalLabel01,PrimaryLocalActivityCode,LocalActivityTypeCode,MarketabilityIndicator,YearStarted,NumberOfFamilyMembers,CEOName,CEOTitle,CEOFirstName,CEOLastName,CEOGender,CEOLanguage,EmployeesHereReliabilityCodeDescription,EmployeesTotalReliabilityCodeDescription,EmployeesHere,EmployeesTotal,ImportExportAgentCodeDescription,LegalStatusCodeDescription,StatusCodeDescription,SalesVolume,SalesVolumeDollars,SalesVolumeEuros,CurrencyCode,SalesVolumeReliabilityCodeDescription
11,0862313767,TOLL PTY LIMITED,FINEMORES VEHICLE TRANSPORT,[redacted],[redacted],3004,Melbourne,Victoria,,Australia,ENG,[redacted],[redacted],[redacted],[redacted],http://www.toll.com.au/,697861,Australia Company Number,False,4225,General warehousing and storage,,,M,1969,303,[redacted],Director,[redacted],[redacted],[redacted],,Estimated,Estimated,0,40000,None or Not Available,Corporation,HQ,6327800000,5001309614,5017556090,AUD,Actual
12,0946062802,Lockheed Martin Corporation,Lockheed Martin,[redacted],[redacted],20817,Bethesda,Montgomery,Maryland,USA,ENG,[redacted],[redacted],[redacted],[redacted],www.lockheedmartin.com,,,,3812,Search and navigation equipment,,,M,1995,1104,[redacted],Chairman of the Board,[redacted],[redacted],[redacted],,Actual,Actual,400,114000,None or Not Available,Corporation,HQ,67044000000,67044000000,67261788709,USD,Actual
13,0642564182,THE REGIONAL PUBLIK ASSOCIATION OF INVALIDS HUMAN HEALTH,"THE REGIONAL PUBLIK ASSOCIATION OF INVALIDS ""HUMAN HEALTH""",[redacted],[redacted],115088,Moskva,Moskva,Tsentral'nyy Federal'nyy Okrug,Russia,RUL,[redacted],[redacted],[redacted],[redacted],,45876356,Local Government Gazette Number,False,3841,Surgical and medical instruments,94.99,,M,1996,0,[redacted],Executive Director,[redacted],[redacted],[redacted],,Estimated,Estimated,0,138836,None or Not Available,Non profit organization,SingleLocation,1282613000,17066449,17121888,RUB,Actual
14,0668576942,EUROFINS BIOMNIS MIDDLE EAST L.L.C,EUROFINSBIOMNIS,[redacted],[redacted],,Dubai,Dubai,,United Arab Emirates,ENG,[redacted],[redacted],[redacted],[redacted],,823851,United Arab Emirates Registration Number,False,3821,Laboratory apparatus and furniture,,,M,2019,0,[redacted],Accountant,[redacted],[redacted],[redacted],,Estimated,Estimated,55000,55000,Imports,Corporation,SingleLocation,27005736447,7353500000,7377387436,AED,Modeled
15,0997618935,IRMA YAMILE CARDENAS ROLDAN,,[redacted],[redacted],,Miraflores,Boyacá,,Colombia,SPA,[redacted],[redacted],[redacted],[redacted],,234153057,Colombian National Tributary Id Number,True,3861,Photographic equipment and supplies,,,M,2018,0,[redacted],Representative,[redacted],[redacted],[redacted],Spanish,Actual,Actual,160000,160000,None or Not Available,Not available,SingleLocation,2819383260,640000,626991,COP,Modeled
16,0305783196,"Waste Management, Inc.",WM,[redacted],[redacted],77002,Houston,Harris,Texas,USA,ENG,[redacted],[redacted],[redacted],[redacted],www.wm.com,,,,4212,"Local trucking, without storage",,,M,1987,2140,[redacted],President,[redacted],[redacted],[redacted],,Actual,Actual,50,48500,None or Not Available,Corporation,HQ,17931000000,17931000000,17989247857,USD,Actual
17,0435772945,Fresenius Medical Care AG & Co. KGaA,FMC,[redacted],[redacted],61352,Bad Homburg vor der Höhe,Hochtaunuskreis,Hessen,Germany,GER,[redacted],[redacted],[redacted],[redacted],http://www.fresenius.de,95030B4019,Germany Registration Number,False,3845,Electromedical equipment,,,M,1996,5316,[redacted],Executive Board Member,[redacted],[redacted],[redacted],German,Estimated,Estimated,41097,123743,None or Not Available,Corporation,HQ,17618685000,19940563403,17618685000,EUR,Actual
18,0801708962,DENSO CORPORATION,,[redacted],[redacted],448-0029,Kariya,,,Japan,TRA,[redacted],[redacted],[redacted],[redacted],,9180301014251,Japan Corporate Number,False,3825,Instruments to measure electricity,3113,,M,1949,672,[redacted],President,[redacted],[redacted],[redacted],U.K. English,Estimated,Actual,0,167950,Exports,Corporation,HQ,5515512000000,48034594008,48190631718,JPY,Actual
19,0962324424,AIR LIQUIDE GLOBAL HELIUM FZE,AIR LIQUIDE,[redacted],[redacted],,Dubai,Dubai,,United Arab Emirates,ENG,[redacted],[redacted],[redacted],[redacted],,450,United Arab Emirates Registration Number,False,3826,Analytical instruments,,,M,2016,0,[redacted],Director,[redacted],[redacted],[redacted],,Estimated,Estimated,64500,64500,Exports,Corporation,SingleLocation,38284187312,10424554500,10458418086,AED,Modeled
20,0477830705,KUEHNE + NAGEL LLC,KUEHNE NAGEL,[redacted],[redacted],,Dubai,Dubai,,United Arab Emirates,ENG,[redacted],[redacted],[redacted],[redacted],,219458,United Arab Emirates Registration Number,False,4225,General warehousing and storage,,,,1978,9,[redacted],Managing Director,[redacted],[redacted],[redacted],,Actual,Actual,82000,82000,Exports,Corporation,SingleLocation,478095000,130161364,130584185,AED,Actual
