#,Methodology Version,API Title,Algorithm,ts,id,rda_price,rda_price-USD,utility_price,ecosystem_price,technology_price,sentiment_price,RDAMratio,RDAMratio_rank,rda_marketcap,rda_marketcap-USD,name,type,abbr,logo,marketPrice,marketPrice-USD,circulatingSupply,marketCapitalisation,marketCapitalisation-USD,crunchLevel,description,ivrank,
11,2.0,RDA Pricing,RDA.SLICER_v4.2,2021-11-03T13:00:00.000944,1886,0.20740025622425173,0.2831132263459486,0.03834730362897496,0.07201275585733828,0.09702428885326563,1.590788467284851E-5,39.907852279547,11,2.0534241263644638E10,2.803041520079258E10,Dent,null,DENT,https://assets.rdaindex.com/img/cryptoicons/32x32/1886.png,0.005196978649,0.007094173456461493,9.900779120273587E10,5.1454137698E8,7.0237844435344E8,93.87755102040816,Dent (DENT) is a cryptocurrency and operates on the Ethereum platform. Dent has a current supply ...,174,
12,2.0,RDA Pricing,RDA.SLICER_v4.2,2021-11-03T13:00:00.000944,2539,28.433112855030377,38.81282724521937,3.773556806187511,11.448876689060674,13.210679359782194,0.0,39.55252672487549,12,2.8369537865256638E10,3.872604374361032E10,Ren,null,REN,https://assets.rdaindex.com/img/cryptoicons/32x32/2539.png,0.718869695805,0.9812983002375192,9.977640510169293E8,7.1726233984E8,9.791041673014175E8,95.91836734693877,Ren (REN) is a cryptocurrency and operates on the Ethereum platform. Ren has a current supply of ...,80,
13,2.0,RDA Pricing,RDA.SLICER_v4.2,2021-11-03T13:00:00.000944,1698,2398.5463919038175,3274.1531756744275,220.22505563741163,845.4745147622336,1265.9966945430301,66.85012696114207,39.42162483015534,13,2.805683151923046E10,3.829918167442079E10,Horizen,null,ZEN,https://assets.rdaindex.com/img/cryptoicons/32x32/1698.png,60.843417850932,83.0547495132642,1.169743125E7,7.1171169733E8,9.715272224224299E8,93.87755102040816,Horizen (ZEN) is a cryptocurrency launched in 2017. Users are able to generate ZEN through the pr...,83,
14,2.0,RDA Pricing,RDA.SLICER_v4.2,2021-11-03T13:00:00.000944,1168,3131.081501021124,4274.105547621553,179.2968043038254,1072.791512811981,1873.7550361150518,5.2381477902657885,38.189274799058495,14,4.215147260366466E10,5.753917387234615E10,Decred,null,DCR,https://assets.rdaindex.com/img/cryptoicons/32x32/1168.png,81.988503774843,111.91900265482197,1.346227256937196E7,1.10375158537E9,1.5066841194288585E9,95.91836734693877,Decred (DCR) is a cryptocurrency launched in 2016. Users are able to generate DCR through the pro...,18,
15,2.0,RDA Pricing,RDA.SLICER_v4.2,2021-11-03T13:00:00.000944,3783,3.413912915256636,4.660186624154187,0.34189649026715796,1.6369644634175646,0.6575937165124447,0.7774582450594689,37.54078470770912,15,2.786742761178333E10,3.804063449470126E10,Ankr,null,ANKR,https://assets.rdaindex.com/img/cryptoicons/32x32/3783.png,0.090938773439,0.12413663327600083,8.162899377791667E9,7.4232405712E8,1.013314846526611E9,93.87755102040816,Ankr (ANKR) is a cryptocurrency and operates on the Binance Chain (BEP2) platform. Ankr has a cur...,88,
16,2.0,RDA Pricing,RDA.SLICER_v4.2,2021-11-03T13:00:00.000944,1727,112.50038971384056,153.56947419883488,12.61371304827603,74.11263680452329,25.77403986104124,0.0,35.20523602308951,16,2.669960637270655E10,3.644649162906825E10,Bancor,null,BNT,https://assets.rdaindex.com/img/cryptoicons/32x32/1727.png,3.195558457272,4.362120285122237,2.3732901228716174E8,7.5839873237E8,1.0352576987455115E9,91.83673469387756,Bancor (BNT) is a cryptocurrency and operates on the Ethereum platform. Bancor has a current supp...,97,
17,2.0,RDA Pricing,RDA.SLICER_v4.2,2021-11-03T13:00:00.000944,5482,1393.142948889631,1901.7199023842497,22.394836697846646,400.0815778436627,970.6665343481216,0.0,35.12897840722334,17,2.488186675461118E10,3.3965172959049862E10,Counos X,null,CCXX,https://assets.rdaindex.com/img/cryptoicons/32x32/5482.png,39.657940881172,54.135360281163535,1.786023952132309E7,7.0830032306E8,9.668705011944243E8,91.83673469387756,Counos X (CCXX) is a cryptocurrency launched in 2019. Users are able to generate CCXX through the...,116,
18,2.0,RDA Pricing,RDA.SLICER_v4.2,2021-11-03T13:00:00.000944,2469,2.701283619995895,3.687406828010829,0.21036646140703988,1.0274884141665357,1.4624837088741298,9.450355481893493E-4,34.18189783691327,18,3.2283096191938244E10,4.406827496613049E10,Zilliqa,null,ZIL,https://assets.rdaindex.com/img/cryptoicons/32x32/2469.png,0.079026730256,0.10787601219815163,1.1951020601082718E10,9.4445008133E8,1.289228444148681E9,93.87755102040816,Zilliqa (ZIL) is a cryptocurrency launched in 2017. Users are able to generate ZIL through the pr...,53,
19,2.0,RDA Pricing,RDA.SLICER_v4.2,2021-11-03T13:00:00.000944,1684,381.5326775365241,520.8139529826826,17.077074091178645,117.21953515893551,247.23606828640987,0.0,33.63867791562438,19,3.7707541717069405E10,5.147295373420885E10,Qtum,null,QTUM,https://assets.rdaindex.com/img/cryptoicons/32x32/1684.png,11.342083018052,15.48259281440953,9.88317487260568E7,1.12095789887E9,1.5301717226613142E9,95.91836734693877,"Qtum (QTUM) is a cryptocurrency . Qtum has a current supply of 103,864,203 with 98,830,399.726056...",27,
20,2.0,RDA Pricing,RDA.SLICER_v4.2,2021-11-03T13:00:00.000944,2099,53.90394705411274,73.5819744926938,4.473894627448022,25.483829274421428,23.9462231522433,0.0,33.29206113433155,20,3.628085638813939E10,4.952544656229351E10,ICON,null,ICX,https://assets.rdaindex.com/img/cryptoicons/32x32/2099.png,1.619123154815,2.2101958240372914,6.730649306945556E8,1.08977501398E9,1.4876052991249971E9,93.87755102040816,"ICON (ICX) is a cryptocurrency . ICON has a current supply of 800,460,000 with 673,001,016.925393...",32,
21,2.0,RDA Pricing,RDA.SLICER_v4.2,2021-11-03T13:00:00.000944,5617,290.96879229025916,397.1890635574197,23.467419759982377,213.3357878321452,54.165584698131525,0.0,32.825324716476636,21,1.8525688043772476E10,2.5288625037569736E10,UMA,null,UMA,https://assets.rdaindex.com/img/cryptoicons/32x32/5617.png,8.86415579445,12.100080257791053,6.366898627840462E7,5.6437181365E8,7.703998439057012E8,93.87755102040816,UMA (UMA) is a cryptocurrency and operates on the Ethereum platform. UMA has a current supply of ...,193,
22,2.0,RDA Pricing,RDA.SLICER_v4.2,2021-11-03T13:00:00.000944,1042,0.46899069839974106,0.6401991596703942,0.018975655644006148,0.16928394913385106,0.2723830621460408,0.008348031475843022,31.81446099783024,22,2.307225675587955E10,3.1494951684998745E10,Siacoin,null,SC,https://assets.rdaindex.com/img/cryptoicons/32x32/1042.png,0.014741431528,0.02012289819129911,4.9195552992E10,7.2521287589E8,9.899571042903742E8,93.87755102040816,Siacoin (SC) is a cryptocurrency . Users are able to generate SC through the process of mining. S...,137,
23,2.0,RDA Pricing,RDA.SLICER_v4.2,2021-11-03T13:00:00.000944,2634,2.1855664048521786,2.98342329723054,0.1833799803356513,0.7951207913155853,1.2070656332009422,0.0,31.656022034034663,23,2.6893422365667442E10,3.6711061558168396E10,XDC Network,null,XDC,https://assets.rdaindex.com/img/cryptoicons/32x32/2634.png,0.069041094377,0.09424504740434353,1.230501269875E10,8.4955154304E8,1.1596865050984879E9,93.87755102040816,"XDC Network (XDC) is a cryptocurrency . XDC Network has a current supply of 37,705,012,698.75 wit...",94,
24,2.0,RDA Pricing,RDA.SLICER_v4.2,2021-11-03T13:00:00.000944,2467,58.268157847190395,79.53937213807602,3.78164495527689,32.796232340384115,21.690280551529394,0.0,31.401321768654466,24,2.0893853340166187E10,2.852130627812519E10,OriginTrail,null,TRAC,https://assets.rdaindex.com/img/cryptoicons/32x32/2467.png,1.855595706336,2.532994398263645,3.585809833727849E8,6.6538133312E8,9.082836222067509E8,95.91836734693877,OriginTrail (TRAC) is a cryptocurrency launched in 2018and operates on the Ethereum platform. Ori...,169,
25,2.0,RDA Pricing,RDA.SLICER_v4.2,2021-11-03T13:00:00.000944,2405,1.1798567273973797,1.6105719963926706,0.11599663618191176,0.2788442381166663,0.7850158530988016,0.0,30.963204708682806,25,2.135507597064177E10,2.9150901580247284E10,IOST,null,IOST,https://assets.rdaindex.com/img/cryptoicons/32x32/2405.png,0.038105123113,0.05201567510681569,1.8099719631E10,6.8969204484E8,9.414691358368477E8,91.83673469387756,"IOST (IOST) is a cryptocurrency . IOST has a current supply of 18,099,719,631. The last known pri...",164,
26,2.0,RDA Pricing,RDA.SLICER_v4.2,2021-11-03T13:00:00.000944,2087,413.80413801274176,564.8663445305451,84.16878117564032,329.3637720588035,0.27158477829793987,0.0,30.621489664637167,26,3.31534239363449E10,4.525632217582603E10,KuCoin Token,null,KCS,https://assets.rdaindex.com/img/cryptoicons/32x32/2087.png,13.513520816416,18.446729754721034,8.0118638E7,1.0826848824E9,1.4779268635079231E9,91.83673469387756,KuCoin Token (KCS) is a cryptocurrency and operates on the Ethereum platform. KuCoin Token has a ...,45,
27,2.0,RDA Pricing,RDA.SLICER_v4.2,2021-11-03T13:00:00.000944,8104,96.6908601082615,131.98856096790945,6.291530973221847,84.66366408126693,0.0944747611609433,5.641190292611775,30.147611035142447,27,1.743936873916641E10,2.380573697962842E10,1inch Network,null,1INCH,https://assets.rdaindex.com/img/cryptoicons/32x32/8104.png,3.207247831198,4.378076949913315,1.8036212233131585E8,5.7846602568E8,7.896392504197544E8,89.79591836734694,1inch Network (1INCH) is a cryptocurrency launched in 2020and operates on the Ethereum platform. ...,202,
28,2.0,RDA Pricing,RDA.SLICER_v4.2,2021-11-03T13:00:00.000944,1817,48.45540917476638,66.14440828148346,23.402117482363614,25.04235745158561,0.01072657637190353,2.076644452476374E-4,26.400505772265298,28,1.3493969636262625E10,1.8420041274229923E10,Voyager Token,null,VGX,https://assets.rdaindex.com/img/cryptoicons/32x32/1817.png,1.835397003101,2.505422011686253,2.784822141856918E8,5.1112542133E8,6.977154692793857E8,89.79591836734694,Voyager Token (VGX) is a cryptocurrency and operates on the Ethereum platform. Voyager Token has ...,247,
29,2.0,RDA Pricing,RDA.SLICER_v4.2,2021-11-03T13:00:00.000944,1274,487.27975712217756,665.1647721339629,76.91446972389673,232.43000978244007,177.91018450254865,0.025093113292204813,25.932425411171533,29,5.194347830501518E10,7.090582238559474E10,Waves,null,WAVES,https://assets.rdaindex.com/img/cryptoicons/32x32/1274.png,18.790365706104,25.649925203194215,1.06598884E8,2.00303201422E9,2.734253401340484E9,93.87755102040816,"Waves (WAVES) is a cryptocurrency launched in 2016. Waves has a current supply of 106,594,582. Th...",9,
30,2.0,RDA Pricing,RDA.SLICER_v4.2,2021-11-03T13:00:00.000944,2700,81.31218476156161,110.99578847285794,15.011135282748102,65.89392815940919,0.012311614251952258,0.39480970515237,25.85792977558512,30,1.942251465688865E10,2.651284472048901E10,Celsius,null,CEL,https://assets.rdaindex.com/img/cryptoicons/32x32/2700.png,3.144574429092,4.292524167099386,2.38863519826E8,7.5112411649E8,1.0253274314946004E9,89.79591836734694,Celsius (CEL) is a cryptocurrency and operates on the Ethereum platform. Celsius has a current su...,182,
31,2.0,RDA Pricing,RDA.SLICER_v4.2,2021-11-03T13:00:00.000944,2135,0.29186277051249926,0.3984093950236824,0.039640876266460234,0.1448315681083129,0.10739032613772612,0.0,25.6582079366016,31,2.4826280877344265E10,3.3889295053502388E10,Revain,null,REV,https://assets.rdaindex.com/img/cryptoicons/32x32/2135.png,0.011375025537,0.015527561239198972,8.506148568983401E10,9.6757657191E8,1.320797428109258E9,95.91836734693877,Revain (REV) is a cryptocurrency and operates on the Ethereum platform. Revain has a current supp...,118,
32,2.0,RDA Pricing,RDA.SLICER_v4.2,2021-11-03T13:00:00.000944,2083,1196.1778041818457,1632.8512008160922,24.441131518024683,443.79697384012013,727.939698823701,0.0,25.310337508684455,32,2.0949766661298653E10,2.859763116329994E10,Bitcoin Gold,null,BTG,https://assets.rdaindex.com/img/cryptoicons/32x32/2083.png,47.260444621547,64.51321323770692,1.7513923589E7,8.2771581588E8,1.1298794871206837E9,95.91836734693877,Bitcoin Gold (BTG) is a cryptocurrency . Users are able to generate BTG through the process of mi...,168,
33,2.0,RDA Pricing,RDA.SLICER_v4.2,2021-11-03T13:00:00.000944,3897,401.18532164154726,547.640937578043,50.49325827641396,248.68402222586855,102.00804113926478,0.0,24.97363967125055,33,2.4071119298492836E10,3.285845625468258E10,OKB,null,OKB,https://assets.rdaindex.com/img/cryptoicons/32x32/3897.png,16.064351328949,21.928759475475367,6.0E7,9.6386107974E8,1.3157255685326989E9,91.83673469387756,OKB (OKB) is a cryptocurrency and operates on the Ethereum platform. OKB has a current supply of ...,127,
34,2.0,RDA Pricing,RDA.SLICER_v4.2,2021-11-03T13:00:00.000944,1896,21.429479580858295,29.252466768852504,0.6582108605564665,11.424885955246628,9.270055083603454,0.07632768145174451,24.281723094097757,34,1.8118540442092236E10,2.4732845246313965E10,0x,null,ZRX,https://assets.rdaindex.com/img/cryptoicons/32x32/1896.png,0.882535374356,1.2047113236359657,8.454960548027713E8,7.4618017724E8,1.0185786713078605E9,95.91836734693877,"0x (ZRX) is a cryptocurrency and operates on the Ethereum platform. 0x has a current supply of 1,...",197,
35,2.0,RDA Pricing,RDA.SLICER_v4.2,2021-11-03T13:00:00.000944,2394,0.35847548780854865,0.48933956865357353,0.02065491602671989,0.17516255707618988,0.13082405075415937,0.03183396395147946,23.72378829080192,35,1.961832752360878E10,2.6780140496619797E10,Telcoin,null,TEL,https://assets.rdaindex.com/img/cryptoicons/32x32/2394.png,0.015110381336,0.02062653580681708,5.472711019529E10,8.2694750448E8,1.1288306980629828E9,95.91836734693877,Telcoin (TEL) is a cryptocurrency launched in 2017and operates on the Ethereum platform. Telcoin ...,181,
36,2.0,RDA Pricing,RDA.SLICER_v4.2,2021-11-03T13:00:00.000944,1697,16.191575739936418,22.102428081871228,2.5685085042178883,6.870751297064758,6.752315938653769,0.0,22.77061805027234,36,2.415507630606466E10,3.297306237774498E10,Basic Attention Token,null,BAT,https://assets.rdaindex.com/img/cryptoicons/32x32/1697.png,0.711073177908,0.9706556068471264,1.4918298684473505E9,1.06080020546E9,1.4480530262773511E9,93.87755102040816,Basic Attention Token (BAT) is a cryptocurrency and operates on the Ethereum platform. Basic Atte...,126,
37,2.0,RDA Pricing,RDA.SLICER_v4.2,2021-11-03T13:00:00.000944,1934,21.29135096014121,29.063913291755316,2.107572798365643,12.146985357461181,7.035309137851555,0.001483666462829196,21.538362374055566,37,2.821239835966875E10,3.8511539320022285E10,Loopring,null,LRC,https://assets.rdaindex.com/img/cryptoicons/32x32/1934.png,0.988531560124,1.3494021869910031,1.3250637976183002E9,1.30986738312E9,1.788043986404028E9,95.91836734693877,Loopring (LRC) is a cryptocurrency launched in 2017and operates on the Ethereum platform. Looprin...,82,
38,2.0,RDA Pricing,RDA.SLICER_v4.2,2021-11-03T13:00:00.000944,5198,36.86620112663763,50.324475649613824,0.7778265109113778,13.822165157623699,22.265450768879386,7.586892231631195E-4,20.9181848329785,38,2.0828318118964638E10,2.843184694836619E10,Creditcoin,null,CTC,https://assets.rdaindex.com/img/cryptoicons/32x32/5198.png,1.762399626019,2.40577641183641,5.649705552090411E8,9.9570389521E8,1.3591928351010814E9,91.83673469387756,"Creditcoin (CTC) is a cryptocurrency launched in 2019. Creditcoin has a current supply of 667,469...",171,
39,2.0,RDA Pricing,RDA.SLICER_v4.2,2021-11-03T13:00:00.000944,131,2944.515891935258,4019.432807697907,112.71608139956098,964.940734256313,1798.0500465459627,68.80902973342147,20.543019439280073,39,3.066201424492603E10,4.185540527857543E10,Dash,null,DASH,https://assets.rdaindex.com/img/cryptoicons/32x32/131.png,143.334133555123,195.65930021038656,1.041326159213686E7,1.49257582779E9,2.0374514760227673E9,95.91836734693877,Dash (DASH) is a cryptocurrency launched in 2014. Users are able to generate DASH through the pro...,63,
40,2.0,RDA Pricing,RDA.SLICER_v4.2,2021-11-03T13:00:00.000944,3822,5.091317441149064,6.949939857145474,0.4286313887291901,1.8703482797094566,2.792337772710417,0.0,19.715826570766172,40,2.699016533399057E10,3.684312124983353E10,Theta Fuel,null,TFUEL,https://assets.rdaindex.com/img/cryptoicons/32x32/3822.png,0.258235049029,0.35250562953574377,5.3012144E9,1.3689593605E9,1.8687079193797164E9,93.87755102040816,"Theta Fuel (TFUEL) is a cryptocurrency . Theta Fuel has a current supply of 5,301,214,400. The la...",92,
41,2.0,RDA Pricing,RDA.SLICER_v4.2,2021-11-03T13:00:00.000944,4847,27.31357260208412,37.28459069042425,2.1143076325062977,10.210124507949025,14.9891404616288,0.0,19.47917599148783,41,3.501222304445021E10,4.779368940094487E10,Stacks,null,STX,https://assets.rdaindex.com/img/cryptoicons/32x32/4847.png,1.402193430257,1.9140743277188512,1.28186171595065E9,1.7974180766E9,2.4535786021813593E9,91.83673469387756,"Stacks (STX) is a cryptocurrency . Stacks has a current supply of 1,352,464,600 with 1,281,792,76...",35,
42,2.0,RDA Pricing,RDA.SLICER_v4.2,2021-11-03T13:00:00.000944,2694,43.458366227523385,59.32315850706874,7.814101111595819,35.63878347243334,0.005481643494223603,0.0,18.992628947277055,42,2.4336685565455124E10,3.322096941651324E10,Nexo,null,NEXO,https://assets.rdaindex.com/img/cryptoicons/32x32/2694.png,2.288170128957,3.1234832561488974,5.60000011E8,1.28137529739E9,1.7491506578074436E9,91.83673469387756,Nexo (NEXO) is a cryptocurrency launched in 2018and operates on the Binance Chain (BEP2) platform...,122,
43,2.0,RDA Pricing,RDA.SLICER_v4.2,2021-11-03T13:00:00.000944,7548,79.56867273871214,108.61579472093052,13.317371479805049,66.19298271781072,0.058318541096365126,0.0,18.868579952868632,43,9.805540543680616E9,1.3385124348090433E10,WEMIX,null,WEMIX,https://assets.rdaindex.com/img/cryptoicons/32x32/7548.png,4.216993167343,5.756437155961883,1.2323368238E8,5.1967559658E8,7.093869481141728E8,95.91836734693877,WEMIX (WEMIX) is a cryptocurrency launched in 2020and operates on the Klaytn platform. WEMIX has ...,312,
44,2.0,RDA Pricing,RDA.SLICER_v4.2,2021-11-03T13:00:00.000944,10903,54.20535992584459,73.99342032276034,8.833183761015414,45.35282852106709,0.019347643762081222,0.0,18.412862428590294,44,1.002799158628125E10,1.3688782759710665E10,Coin98,null,C98,https://assets.rdaindex.com/img/cryptoicons/32x32/10903.png,2.943885565651,4.018572376224794,1.85E8,5.4461882965E8,7.434358896078184E8,91.83673469387756,Coin98 (C98) is a cryptocurrency launched in 2021and operates on the Ethereum platform. Coin98 ha...,275,
45,2.0,RDA Pricing,RDA.SLICER_v4.2,2021-11-03T13:00:00.000944,2586,143.94318984856753,196.49069692803064,10.135228645490166,71.0551178980889,62.752843304988474,0.0,18.07094806521443,45,1.6530656588843868E10,2.2565292857807247E10,Synthetix,null,SNX,https://assets.rdaindex.com/img/cryptoicons/32x32/2586.png,7.965447597387,10.873292105037052,1.1484153301197928E8,9.1476421321E8,1.2487055342288098E9,93.87755102040816,Synthetix (SNX) is a cryptocurrency and operates on the Ethereum platform. Synthetix has a curren...,207,
46,2.0,RDA Pricing,RDA.SLICER_v4.2,2021-11-03T13:00:00.000944,2502,144.69778905777434,197.52076806008193,15.881981873868508,52.93440221215345,75.88140497175239,0.0,17.706654722926686,46,2.34163412280912E10,3.1964646693273247E10,Huobi Token,null,HT,https://assets.rdaindex.com/img/cryptoicons/32x32/2502.png,8.171943900302,11.155171383351753,1.6182929525441208E8,1.32245992224E9,1.8052335234039054E9,91.83673469387756,Huobi Token (HT) is a cryptocurrency and operates on the Ethereum platform. Huobi Token has a cur...,134,
47,2.0,RDA Pricing,RDA.SLICER_v4.2,2021-11-03T13:00:00.000944,6187,102.67216205984727,140.1533806460095,1.8649609144085622,22.147759627473047,78.65944151796566,0.0,17.521766182400956,47,1.367919501035408E10,1.867288451663878E10,Serum,null,SRM,https://assets.rdaindex.com/img/cryptoicons/32x32/6187.png,5.859692509935,7.998815826385185,1.33231781E8,7.8069726921E8,1.0656964784389197E9,95.91836734693877,"Serum (SRM) is a cryptocurrency launched in 2020. Serum has a current supply of 1,092,844,982 wit...",233,
48,2.0,RDA Pricing,RDA.SLICER_v4.2,2021-11-03T13:00:00.000944,2130,35.1148440129084,47.933772899393055,3.6835104951704163,12.379456731287563,19.051805815721256,7.097072916274103E-5,17.332601142033994,48,2.929774211434191E10,3.999309569644114E10,Enjin Coin,null,ENJ,https://assets.rdaindex.com/img/cryptoicons/32x32/2130.png,2.025941964807,2.765526795810637,8.34340659567558E8,1.69032575516E9,2.307391450864762E9,95.91836734693877,Enjin Coin (ENJ) is a cryptocurrency and operates on the Ethereum platform. Enjin Coin has a curr...,72,
49,2.0,RDA Pricing,RDA.SLICER_v4.2,2021-11-03T13:00:00.000944,1808,175.5938211575866,239.69562111141113,7.051030612562324,65.17411895584134,100.95268789523917,2.415983693943784,17.039168933387746,49,2.4626225377630356E10,3.361620784038431E10,OMG Network,null,OMG,https://assets.rdaindex.com/img/cryptoicons/32x32/1808.png,10.305304316428,14.067330516439373,1.4024539824513277E8,1.44527150789E9,1.9728783705174918E9,95.91836734693877,"OMG Network (OMG) is a cryptocurrency . OMG Network has a current supply of 140,245,398.24513277....",120,
50,2.0,RDA Pricing,RDA.SLICER_v4.2,2021-11-03T13:00:00.000944,9903,302.9647634096383,413.5642510744885,50.046527479700806,252.88649288060594,0.031743049331565194,0.0,16.64217841157105,50,9.916319706266783E9,1.353634424869538E10,Convex Finance,null,CVX,https://assets.rdaindex.com/img/cryptoicons/32x32/9903.png,18.204633787545,24.850367592919426,3.273093410159695E7,5.9585466884E8,8.133757440790635E8,89.79591836734694,Convex Finance (CVX) is a cryptocurrency and operates on the Ethereum platform. Convex Finance ha...,293,
