#,filing_url,filing_uuid,filing_year,client_uuid,client_name,ticker_symbol,client_ticker_indicator,client_government_entity,affiliated_organizations_indicator,affiliated_organizations,affiliated_organizations_count,registrant_id,registrant_name,lobbyist_ids,lobbyist_names,lobbyist_count,lobbyist_more_info,lobbyist_conviction_disclosures,lobbyist_conviction_disclosures_count,agencies,agency_count,general_issue_codes,general_issues,general_issue_count,specific_issues,bills_lobbied_on,lobbying_activities_more_info,foreign_entity_indicator,foreign_entities,foreign_entity_issues,foreign_entity_count,dollar_amount,filing_type,termination_date,date_time_posted,date_posted
11,https://lda.senate.gov/filings/public/filing/444ca696-014c-4ea6-b588-3bc893f4842d/print/,444ca696-014c-4ea6-b588-3bc893f4842d,1999,7cf173e55ef69b2a23ae84351e3915131cf6e05e28141def3a,Verizon Communications Inc And Various Subsidiaries,VZ,Yes,No,No,,,38687,"Twenty-First Century Group, Inc.","25252, 2774, 5544","Jack Fields, Cynthia M Wilkinson, Erin Elder",3.0,"[{'lobbyist_id': '25252', 'lobbyist_name': 'Jack Fields', 'previous_positions': 'Former Congressm...",,,"House of Representatives, Senate",2.0,TEC,Telecommunications,1.0,,,"[{'agency_ids': '1, 2', 'lobbyist_ids': '25252, 2774, 5544', 'specific_issue': '', 'general_issue...",No,,,,40000.0,Year-End Report,,2000-02-13 21:00:00.000,2000-02-13
12,https://lda.senate.gov/filings/public/filing/121ee0ff-9163-4dee-bb86-31709d1a7217/print/,121ee0ff-9163-4dee-bb86-31709d1a7217,1999,7cf173e55ef69b2a23ae84351e3915131cf6e05e28141def3a,Verizon Communications Inc And Various Subsidiaries,VZ,Yes,No,No,,,5836,Verizon Communications Inc. And Various Subsidiaries,"10659, 16655, 18384, 19301, 19586, 21479, 24549, 25301, 28566, 28810, 29259, 29764, 30633, 31080,...","Arthur Guida, Joseph Westner, Jaynemarie Lentlie, William Edward Senn, John Goodman, Aubrey Sarvi...",19.0,"[{'lobbyist_id': '10659', 'lobbyist_name': 'Arthur Guida', 'previous_positions': ''}, {'lobbyist_...",,,"Executive Office of the President (EOP), Senate, Department of Labor (DOL), Natl Park Service (NP...",12.0,"CPI, CPT, HCR, LBR, TAX, TEC","Copyright/Patent/Trademark, Health Issues, Labor Issues/Antitrust/Workplace, Computer Industry, T...",6.0,,,"[{'agency_ids': '1, 11, 143, 150, 188, 2, 22, 24, 25, 38, 39, 41', 'lobbyist_ids': '10659, 16655,...",No,,,,2540000.0,Year-End Report,,2000-02-14 21:00:00.000,2000-02-14
13,https://lda.senate.gov/filings/public/filing/0d2c9da5-946e-4b99-a78c-3273e3628683/print/,0d2c9da5-946e-4b99-a78c-3273e3628683,1999,7cf173e55ef69b2a23ae84351e3915131cf6e05e28141def3a,Verizon Communications Inc And Various Subsidiaries,VZ,Yes,No,No,,,38687,"Twenty-First Century Group, Inc.","25252, 2774, 5544","Jack Fields, Cynthia M Wilkinson, Erin Elder",3.0,"[{'lobbyist_id': '25252', 'lobbyist_name': 'Jack Fields', 'previous_positions': 'Former Congressm...",,,"Senate, House of Representatives",2.0,TEC,Telecommunications,1.0,,,"[{'agency_ids': '1, 2', 'lobbyist_ids': '25252, 2774, 5544', 'specific_issue': '', 'general_issue...",No,,,,40000.0,Year-End Amendment,,2000-04-09 21:00:00.000,2000-04-09
14,https://lda.senate.gov/filings/public/filing/2038334f-8bd5-4da1-b69d-34522afae383/print/,2038334f-8bd5-4da1-b69d-34522afae383,1999,346d1fbd126a0b7bad32960a8e6ba0b01587f6a92d92c039c4,Verizon Communications,VZ,Yes,No,No,,,17055,"Grove, William Arthur Jr.",38446,William Arthur Grove,1.0,"[{'lobbyist_id': '38446', 'lobbyist_name': 'William Arthur Grove', 'previous_positions': ''}]",,,"Senate, House of Representatives",2.0,"CPI, HCR, LBR, TAX, TEC","Taxation/Internal Revenue Code, Telecommunications, Health Issues, Labor Issues/Antitrust/Workpla...",5.0,,,"[{'agency_ids': '1, 2', 'lobbyist_ids': '38446', 'specific_issue': '', 'general_issue_code': 'TAX...",No,,,,92000.0,Year-End Amendment,,2000-06-14 21:00:00.000,2000-06-14
15,https://lda.senate.gov/filings/public/filing/02ee1cb2-65a6-47c1-8a3d-723022b4a739/print/,02ee1cb2-65a6-47c1-8a3d-723022b4a739,2000,7cf173e55ef69b2a23ae84351e3915131cf6e05e28141def3a,Verizon Communications Inc And Various Subsidiaries,VZ,Yes,No,No,,,5836,Verizon Communications Inc. And Various Subsidiaries,"10659, 16655, 18384, 19301, 19586, 21214, 21479, 24549, 25301, 28566, 28810, 29259, 29764, 30633,...","Arthur Guida, Joseph Westner, Jaynemarie Lentlie, William Edward Senn, John Goodman, Dennis Glave...",24.0,"[{'lobbyist_id': '10659', 'lobbyist_name': 'Arthur Guida', 'previous_positions': ''}, {'lobbyist_...",,,"House of Representatives, Natl Park Service (NPS), Department of Treasury, U.S. Trade Representat...",12.0,"CPI, CPT, HCR, LBR, TAX, TEC","Taxation/Internal Revenue Code, Telecommunications, Copyright/Patent/Trademark, Health Issues, La...",6.0,,,"[{'agency_ids': '1, 11, 143, 150, 188, 2, 22, 24, 25, 38, 39, 41', 'lobbyist_ids': '10659, 16655,...",No,,,,2420000.0,Mid-Year Report,,2000-08-10 21:00:00.000,2000-08-10
16,https://lda.senate.gov/filings/public/filing/cee52a81-9e09-4915-8a10-3d541c5e599c/print/,cee52a81-9e09-4915-8a10-3d541c5e599c,2000,346d1fbd126a0b7bad32960a8e6ba0b01587f6a92d92c039c4,Verizon Communications,VZ,Yes,No,No,,,17055,"Grove, William Arthur Jr.",38446,William Arthur Grove,1.0,"[{'lobbyist_id': '38446', 'lobbyist_name': 'William Arthur Grove', 'previous_positions': ''}]",,,"Senate, House of Representatives",2.0,"LBR, TAX, TEC","Taxation/Internal Revenue Code, Telecommunications, Labor Issues/Antitrust/Workplace",3.0,,,"[{'agency_ids': '1, 2', 'lobbyist_ids': '38446', 'specific_issue': '', 'general_issue_code': 'TEC...",No,,,,100000.0,Mid-Year Report,,2000-08-13 21:00:00.000,2000-08-13
17,https://lda.senate.gov/filings/public/filing/bad623b6-1128-495f-b831-e179578a1da4/print/,bad623b6-1128-495f-b831-e179578a1da4,2000,346d1fbd126a0b7bad32960a8e6ba0b01587f6a92d92c039c4,Verizon Communications,VZ,Yes,No,No,,,70175,"Mercury Public Affairs, Llc","12032, 20985, 24237, 34033, 38277","David Jory, Dan Brouillette, Bill K Brewster, Carol Mcdaid, Julie Birkofer",5.0,"[{'lobbyist_id': '12032', 'lobbyist_name': 'David Jory', 'previous_positions': ''}, {'lobbyist_id...",,,"House of Representatives, Senate",2.0,"HCR, TAX, TEC","Taxation/Internal Revenue Code, Telecommunications, Health Issues",3.0,,,"[{'agency_ids': '1, 2', 'lobbyist_ids': '12032, 20985, 24237, 34033, 38277', 'specific_issue': ''...",No,,,,100000.0,Mid-Year Report,,2000-08-13 21:00:00.000,2000-08-13
18,https://lda.senate.gov/filings/public/filing/bee76fee-1543-4583-b354-3ccc619671f7/print/,bee76fee-1543-4583-b354-3ccc619671f7,2000,7cf173e55ef69b2a23ae84351e3915131cf6e05e28141def3a,Verizon Communications Inc And Various Subsidiaries,VZ,Yes,No,No,,,38687,"Twenty-First Century Group, Inc.","25252, 2774, 5544","Jack Fields, Cynthia M Wilkinson, Erin Elder",3.0,"[{'lobbyist_id': '25252', 'lobbyist_name': 'Jack Fields', 'previous_positions': 'Former Congressm...",,,"House of Representatives, Senate, Federal Communications Commission (FCC)",3.0,TEC,Telecommunications,1.0,,,"[{'agency_ids': '1, 2, 53', 'lobbyist_ids': '25252, 2774, 5544', 'specific_issue': '', 'general_i...",No,,,,40000.0,Mid-Year Report,,2000-08-16 21:00:00.000,2000-08-16
19,https://lda.senate.gov/filings/public/filing/0d6431c8-863c-4a90-b86a-7cb8e6461013/print/,0d6431c8-863c-4a90-b86a-7cb8e6461013,2000,346d1fbd126a0b7bad32960a8e6ba0b01587f6a92d92c039c4,Verizon Communications,VZ,Yes,No,No,,,17055,"Grove, William Arthur Jr.",38446,William Arthur Grove,1.0,"[{'lobbyist_id': '38446', 'lobbyist_name': 'William Arthur Grove', 'previous_positions': ''}]",,,"House of Representatives, Senate",2.0,"CSP, LBR, TAX, TEC","Consumer Issues/Safety/Products, Taxation/Internal Revenue Code, Telecommunications, Labor Issues...",4.0,,,"[{'agency_ids': '1, 2', 'lobbyist_ids': '38446', 'specific_issue': '', 'general_issue_code': 'CSP...",No,,,,100000.0,Mid-Year Amendment,,2000-12-05 21:00:00.000,2000-12-05
20,https://lda.senate.gov/filings/public/filing/1499e3ae-884e-44bc-b6d0-8993048cc483/print/,1499e3ae-884e-44bc-b6d0-8993048cc483,2000,346d1fbd126a0b7bad32960a8e6ba0b01587f6a92d92c039c4,Verizon Communications,VZ,Yes,No,No,,,17055,"Grove, William Arthur Jr.",,,,,,,,,,,,,,,No,,,,,Year-End Termination,,2000-12-18 21:00:00.000,2000-12-18
